2025-02-17 20:24:49,461 - Epoch [81/100], Train Loss: 0.0516, Train Accuracy: 100.00%, Test Accuracy: 61.95%
2025-02-17 20:24:50,051 - Epoch [82/100], Train Loss: 0.0396, Train Accuracy: 100.00%, Test Accuracy: 62.97%
2025-02-17 20:24:50,611 - Epoch [83/100], Train Loss: 0.0544, Train Accuracy: 100.00%, Test Accuracy: 61.60%
2025-02-17 20:24:51,159 - Epoch [84/100], Train Loss: 0.0433, Train Accuracy: 100.00%, Test Accuracy: 62.29%
2025-02-17 20:24:51,708 - Epoch [85/100], Train Loss: 0.0456, Train Accuracy: 99.84%, Test Accuracy: 61.26%
2025-02-17 20:24:52,215 - Epoch [86/100], Train Loss: 0.0537, Train Accuracy: 99.19%, Test Accuracy: 61.60%
2025-02-17 20:24:52,779 - Epoch [87/100], Train Loss: 0.0367, Train Accuracy: 99.35%, Test Accuracy: 62.97%
2025-02-17 20:24:53,370 - Epoch [88/100], Train Loss: 0.0336, Train Accuracy: 100.00%, Test Accuracy: 60.24%
2025-02-17 20:24:53,898 - Epoch [89/100], Train Loss: 0.0290, Train Accuracy: 100.00%, Test Accuracy: 60.75%
2025-02-17 20:24:54,478 - Epoch [90/100], Train Loss: 0.0238, Train Accuracy: 100.00%, Test Accuracy: 61.95%
2025-02-17 20:24:55,068 - Epoch [91/100], Train Loss: 0.0310, Train Accuracy: 100.00%, Test Accuracy: 62.12%
2025-02-17 20:24:55,673 - Epoch [92/100], Train Loss: 0.0251, Train Accuracy: 100.00%, Test Accuracy: 59.73%
2025-02-17 20:24:56,213 - Epoch [93/100], Train Loss: 0.0331, Train Accuracy: 100.00%, Test Accuracy: 63.99%
2025-02-17 20:24:56,888 - Epoch [94/100], Train Loss: 0.0244, Train Accuracy: 100.00%, Test Accuracy: 61.43%
2025-02-17 20:24:57,409 - Epoch [95/100], Train Loss: 0.0251, Train Accuracy: 100.00%, Test Accuracy: 61.77%
2025-02-17 20:24:58,042 - Epoch [96/100], Train Loss: 0.0220, Train Accuracy: 100.00%, Test Accuracy: 61.77%
2025-02-17 20:24:58,559 - Epoch [97/100], Train Loss: 0.0279, Train Accuracy: 100.00%, Test Accuracy: 62.97%
2025-02-17 20:24:59,291 - Epoch [98/100], Train Loss: 0.0293, Train Accuracy: 100.00%, Test Accuracy: 60.92%
2025-02-17 20:24:59,897 - Epoch [99/100], Train Loss: 0.0259, Train Accuracy: 100.00%, Test Accuracy: 62.29%
2025-02-17 20:25:00,608 - Epoch [100/100], Train Loss: 0.0313, Train Accuracy: 100.00%, Test Accuracy: 61.26%
2025-02-17 20:38:35,104 - Epoch [1/100], Train Loss: 1.3694, Train Accuracy: 59.13%, Test Accuracy: 63.14%
2025-02-17 20:38:35,860 - Epoch [2/100], Train Loss: 1.1583, Train Accuracy: 59.61%, Test Accuracy: 66.04%
2025-02-17 20:38:36,467 - Epoch [3/100], Train Loss: 1.0263, Train Accuracy: 60.26%, Test Accuracy: 65.53%
2025-02-17 20:38:38,715 - Epoch [4/100], Train Loss: 0.8959, Train Accuracy: 66.56%, Test Accuracy: 67.06%
2025-02-17 20:38:40,629 - Epoch [5/100], Train Loss: 0.8324, Train Accuracy: 67.53%, Test Accuracy: 64.68%
2025-02-17 20:38:43,838 - Epoch [6/100], Train Loss: 0.7889, Train Accuracy: 69.31%, Test Accuracy: 63.99%
2025-02-17 20:38:46,409 - Epoch [7/100], Train Loss: 0.7524, Train Accuracy: 69.31%, Test Accuracy: 65.02%
2025-02-17 20:38:47,969 - Epoch [8/100], Train Loss: 0.7290, Train Accuracy: 70.60%, Test Accuracy: 65.02%
2025-02-17 20:38:49,181 - Epoch [9/100], Train Loss: 0.7229, Train Accuracy: 71.89%, Test Accuracy: 65.70%
2025-02-17 20:38:50,379 - Epoch [10/100], Train Loss: 0.7194, Train Accuracy: 73.34%, Test Accuracy: 63.82%
