mean_x,mean_y,mean_z,median_x,median_y,median_z,std_x,std_y,std_z,var_x,var_y,var_z,min_x,min_y,min_z,max_x,max_y,max_z,Label / Activity#
-0.40337852732340485,-0.2921318054199219,0.45439821836609035,0.20647774085427714,-1.5836181640625,0.21527099609375,0.7061382395426431,0.6090377807617188,0.6608069296697237,0.43666579829952706,-0.2514068603515625,1.92689208984375,-0.002981066385904948,-0.0078216552734375,0.11765931022583256,0.013843713282818707,-0.2840789794921875,0.285809326171875,5
-0.7711929244995117,-0.6404769897460938,0.3153317985702055,0.09943414318952067,-1.467041015625,-0.3382965087890625,-0.5948315226236979,-0.5267440795898437,0.15051421287774075,0.022654528278205858,-0.887799072265625,-0.396002197265625,-0.1708034642537435,-0.163720703125,0.09601931170582638,0.009219708220460646,-0.3756988525390625,0.00142822265625,2
0.9337164586385093,0.8936964670817058,0.2649514728226903,0.07019928295091282,0.501776123046875,1.4449737548828125,0.29637116241455075,0.2542205810546875,0.2322357687116921,0.05393345226911055,-0.0637939453125,0.6780914306640625,-0.05993516794840494,-0.0357208251953125,0.12736826347741315,0.016222674541251737,-0.449981689453125,0.1677001953125,3
-1.0414646657307942,-1.055535888671875,0.10028752986937309,0.010057588647300398,-1.24688720703125,-0.807891845703125,0.4752566324869792,0.47901611328125004,0.1250943066015228,0.015648585544115787,0.2297882080078125,0.676611328125,-0.10133188883463543,-0.13057861328124998,0.0970626958517582,0.009421166926010917,-0.2220550537109375,0.114239501953125,1
-0.4220760803222657,-0.42191314697265625,0.003459811085545051,1.1970292747660425e-05,-0.4305267333984375,-0.41292724609375,-0.520260030110677,-0.5202041625976563,0.0028939611824512707,8.375011325534757e-06,-0.5257537841796875,-0.5138397216796875,-0.7277149454752603,-0.7279891967773438,0.004124212559582556,1.70091292366185e-05,-0.7345123291015625,-0.719140625,0
-1.3149528198242186,-0.9621383666992187,1.140642526377565,1.301065372980994,-3.5642822265625,0.0397247314453125,-0.7552379811604817,-0.9922470092773438,1.255870423512096,1.5772105206524516,-2.3337066650390623,1.1505584716796875,-0.28721270243326824,-0.1625701904296875,0.38705933099809803,0.1498149257126952,-1.2609527587890625,0.26251220703125,4
-1.2283641103108724,-1.2426651000976563,0.278177566199923,0.07738275833691255,-1.80389404296875,-0.72691650390625,0.2835544204711914,0.20762481689453124,0.20658755280829974,0.04267841697532203,-0.0026947021484375,0.813714599609375,-0.19071276346842445,-0.168994140625,0.23397371534845104,0.05474369947395799,-0.5824493408203125,0.2794036865234375,1
-0.45287076822916683,-0.42916412353515626,0.11558968094341247,0.013360974340599893,-0.66549072265625,-0.258392333984375,0.8542921574910481,0.8650604248046876,0.10582776519223959,0.011199515885583797,0.6428070068359375,1.0268463134765624,0.03337680053710937,0.027032470703125,0.07749677494928597,0.0060057501275402785,-0.1050262451171875,0.206353759765625,2
-0.9265826721191407,-0.91854248046875,0.2867435253262127,0.08222184931650439,-1.517413330078125,-0.465521240234375,0.48250381215413407,0.5173492431640625,0.16878137521016295,0.028487152617833814,0.171185302734375,0.770465087890625,-0.13088092295328776,-0.13553924560546876,0.04537512859813458,0.0020589022952972502,-0.2059478759765625,-0.0028778076171875,1
-0.06465728759765625,-0.06817474365234374,0.2812539753015149,0.07910379862290516,-0.6573486328125,0.3351165771484375,-0.2667741597493489,-0.372625732421875,0.28654461067754805,0.08210781390834758,-0.7263153076171875,0.32734375,-1.122069964090983,-0.7610458374023437,0.900631375495898,0.8111368745276332,-2.8355377197265623,0.24427490234375,2
0.416471809387207,0.18859252929687498,1.2030950979941077,1.4474378148174516,-1.7189422607421876,2.9508331298828123,0.17624077606201172,0.05475311279296875,1.5372609048698092,2.363171089641144,-2.7490081787109375,3.6622161865234375,-0.9227094701131184,-0.9410247802734375,0.36659031548108517,0.13438845940452157,-1.7307027180989583,-0.13507080078125,1
-0.8973312962849935,-1.0965850830078125,0.4905084935459307,0.2405985822406983,-1.4984466552734375,0.1439056396484375,-0.5352767995198568,-0.5082839965820313,0.11420931171516577,0.0130437668824519,-0.72579345703125,-0.240386962890625,-0.16562408955891925,-0.13568115234375,0.1234307126368863,0.015235140822049603,-0.3932464599609375,0.1641998291015625,2
-0.40772582499186194,-0.40790863037109376,0.007966121923398871,6.345909849845614e-05,-0.4220794677734375,-0.3931488037109375,-0.6124501037597656,-0.6123794555664063,0.007952917902634929,6.324890316605116e-05,-0.6249481201171875,-0.597491455078125,-0.666656913757324,-0.6671829223632812,0.013532519747074184,0.00018312909070495272,-0.690087890625,-0.6439239501953125,0
-0.7549981816609699,-0.5000946044921875,0.8330582992211394,0.6939861299012173,-2.7080535888671875,0.53131103515625,-0.3923679987589519,-0.39797821044921877,0.5586615205028228,0.3121026944905259,-1.3956573486328125,0.641302490234375,-0.6945482101440429,-0.5580413818359375,0.8523374056885066,0.7264790531358138,-2.287744140625,0.7162567138671875,4
-0.006504557291666668,-0.00612335205078125,0.006274211977295989,3.9365735936044445e-05,-0.0174346923828125,0.005364990234375,-0.4120218251546223,-0.4123382568359375,0.005788956036836565,3.35120119964265e-05,-0.4218048095703125,-0.4000244140625,-0.9096185048421225,-0.9097900390625,0.0059733668722269035,3.568111179021782e-05,-0.9216583251953125,-0.8953887939453125,0
0.23894985453287756,0.238525390625,0.00807074036436139,6.513685002893223e-05,0.22445068359375,0.2555389404296875,-0.6349702097574871,-0.6347213745117188,0.002783987201091702,7.750584735842407e-06,-0.6410858154296875,-0.6310760498046875,-0.7312067006429038,-0.7315872192382813,0.010512731436931138,0.00011051752226504021,-0.7514007568359375,-0.7057037353515625,0
-1.0481618754069009,-0.975604248046875,0.48859105680962106,0.23872122079434238,-1.9314544677734375,-0.381768798828125,-0.2910755716959635,-0.24300994873046874,0.12577024450719476,0.01581815440339955,-0.5439544677734375,-0.122930908203125,-0.0916431121826172,-0.128106689453125,0.15756453740147972,0.0248265834465423,-0.3442169189453125,0.2437835693359375,3
1.0714141362508138,1.1898361206054688,0.3323417289662495,0.11045102481227607,0.3214385986328125,1.4660369873046875,0.4875303395589192,0.6147354125976563,0.213767720205223,0.045696638201738506,0.03427734375,0.7392547607421875,-0.22446339416503908,-0.24165191650390627,0.09878137687114409,0.009757760416559,-0.3784088134765625,0.0161865234375,1
-0.08817817179361978,-0.0868804931640625,0.005408655197520427,2.9253551045664735e-05,-0.10914306640625,-0.080194091796875,0.03843276723225911,0.03863677978515625,0.0035702928036330937,1.2746990703674257e-05,0.0307403564453125,0.0455841064453125,-0.9984753595987955,-0.9991104125976562,0.004429426567085785,1.9619819713205364e-05,-1.0048370361328125,-0.979058837890625,0
-0.22797529856363932,-0.2274627685546875,0.0218006707224142,0.00047526924394712764,-0.301849365234375,-0.155731201171875,-0.0004482777913411456,0.0021270751953125,0.014182693733618362,0.00020114880154161756,-0.0494232177734375,0.0196075439453125,-0.9763059870402019,-0.9772705078125,0.017473243021286472,0.00030531422168093635,-1.0260955810546875,-0.9007232666015625,0
-1.0466613438924155,-1.1295120239257812,0.29582740918648964,0.08751385602599077,-1.474334716796875,-0.53201904296875,0.4312955525716145,0.4265487670898438,0.19893630272767562,0.039575652542957404,0.0746612548828125,0.8122711181640625,-0.11758785756429037,-0.1298675537109375,0.0546041766273432,0.0029816161051500934,-0.2219085693359375,-0.0039093017578125,1
-1.0970940602620443,-1.1283889770507813,0.2984848264866179,0.08909319164274639,-1.82005615234375,-0.55439453125,-0.16994097391764323,-0.2125518798828125,0.22300977976222155,0.04973336186959456,-0.5170074462890625,0.3047149658203125,-0.013692517598470056,-0.037187194824218756,0.13594897440900372,0.01848212364285995,-0.2521636962890625,0.2505828857421875,3
-0.7618879318237305,-0.85526123046875,0.2502492275592063,0.06262467589397942,-1.069970703125,-0.3047515869140625,0.8884086888631185,0.81898193359375,0.212099004954547,0.044985987902708954,0.63057861328125,1.275152587890625,0.08555664825439456,0.08879547119140624,0.09070697517200614,0.008227755344854938,-0.130242919921875,0.2369720458984375,1
-0.015079887390136716,-0.016650390625,0.01431226852609,0.0002048410303629064,-0.0393035888671875,0.0267181396484375,-0.8281325785319011,-0.8286636352539063,0.0054112521424828615,2.9281649749525362e-05,-0.838262939453125,-0.8138458251953125,-0.5577063624064127,-0.5555374145507812,0.010717006780714317,0.00011485423433787665,-0.58125,-0.534442138671875,0
1.0434427820841474,0.8872329711914062,0.5889027754297748,0.34680647890889177,0.190008544921875,2.333612060546875,0.03708164469401043,0.05104827880859375,0.5716538770026667,0.3267881550921799,-0.7727783203125,1.02711181640625,-0.20018599700927733,-0.21653060913085936,0.23514075742729826,0.05529117580348352,-0.8107208251953125,0.2739166259765625,3
0.0739928716023763,0.07709045410156251,0.015533157319830406,0.0002412789763226009,0.036956787109375,0.103009033203125,-0.08045194244384765,-0.07338104248046876,0.020256408770660945,0.0004103220962841096,-0.1191253662109375,-0.0513946533203125,-0.9986860376993814,-0.9985061645507813,0.013805026450679063,0.0001905787553039486,-1.02457275390625,-0.9671112060546875,0
1.1559356053670247,1.2039337158203125,0.35226085556500636,0.12408771036339027,0.538555908203125,1.80816650390625,-0.11293449910481773,-0.12708587646484376,0.4516532749853713,0.2039906808050114,-0.92918701171875,0.601654052734375,-0.4227498219807943,-0.42385711669921877,0.16328469028452475,0.026661890081313172,-0.9219329833984375,-0.0953277587890625,3
0.10957215881347655,-0.024388122558593753,0.6637287889587563,0.4405359052926573,-0.90445556640625,1.9942657470703125,-0.2514718144734701,-0.256622314453125,0.7484722008187455,0.5602106353984566,-2.1710357666015625,1.7672760009765625,-0.9169817250569661,-0.9353179931640625,0.308927187518883,0.0954360071883271,-1.676531982421875,-0.352569580078125,1
-0.10060240681966144,-0.0996978759765625,0.06962723043190908,0.004847951217618166,-0.3228302001953125,0.0032928466796875,-0.0545298080444336,-0.04825897216796875,0.0663685913247188,0.00440478991442754,-0.182574462890625,0.0479248046875,-0.995235440572103,-0.929180908203125,0.2744659461240713,0.07533155558178163,-1.5663665771484374,-0.585595703125,1
-0.8413842722574871,-0.9647979736328125,0.3751576147456849,0.14074323590167173,-1.5932891845703125,-0.23880615234375,1.001438372294108,1.0424591064453126,0.22974194945417364,0.05278136333900407,0.6467559814453125,1.374725341796875,-0.006415018717447917,-0.00069122314453125,0.10797152966470744,0.011657851218136797,-0.2818878173828125,0.2302825927734375,1
-0.18997414906819665,-0.1750030517578125,0.07685951470759185,0.005907385001086528,-0.338812255859375,-0.081549072265625,-0.33825919850667324,-0.3568023681640625,0.07259481718065995,0.005270007481493441,-0.4609344482421875,-0.203594970703125,-0.9230353927612305,-0.9183563232421874,0.17792159806077595,0.031656095056500314,-1.290020751953125,-0.631927490234375,1
-0.9828706588745116,-1.0413375854492188,0.20311171454861468,0.041254368586877935,-1.2388885498046875,-0.4906768798828125,0.2508495356241862,0.21152801513671876,0.3263652383249003,0.10651426878686894,-0.182861328125,0.8860565185546875,0.16691917419433594,0.1655548095703125,0.108522102903749,0.011777046818651887,-0.0820037841796875,0.333154296875,5
0.06290840911865234,0.16809692382812502,0.35205427175579307,0.12394221026150179,-0.68076171875,0.77198486328125,-0.022686785380045565,-0.01832275390625,0.4206638064769497,0.17695803807967656,-0.914666748046875,0.8016693115234375,-1.0487501093546547,-0.9896438598632813,0.6872890108761193,0.4723661844710743,-2.4259063720703127,0.076025390625,4
0.042823875427246104,0.01209564208984375,0.23122559236463205,0.053465274564374984,-0.441021728515625,0.6252471923828125,-0.08490217590332032,-0.19317779541015626,0.5736906515581619,0.3291209636852283,-1.04969482421875,1.4993377685546876,-1.182470677693685,-1.020635986328125,1.158227630695506,1.3414912445065255,-3.222637939453125,2.1753021240234376,5
-0.6809282506306967,-0.6436233520507812,0.24442170868252944,0.05974197167528728,-1.182586669921875,-0.24881591796875,0.7849135055541993,0.7156921386718751,0.2988672105581975,0.08932160954683793,0.374298095703125,1.748712158203125,0.06317458089192708,0.0362213134765625,0.24715772099956546,0.06108693904969904,-0.3084564208984375,0.7292938232421875,3
-0.7394603525797524,-0.71029052734375,0.3767577497317201,0.14194640198290942,-1.844622802734375,-0.1546417236328125,-0.4720583801269532,-0.49466094970703123,0.1341118425572184,0.017985986314092133,-0.8156280517578125,-0.230426025390625,-0.2056991526285807,-0.17305908203124998,0.170354109323126,0.029020522563275565,-0.5271240234375,0.05501708984375,3
0.8927324956258136,0.919000244140625,0.25467061249505624,0.06485712086860711,0.481719970703125,1.3217315673828125,0.5823117192586262,0.5554229736328125,0.30867988632789944,0.09528327222340494,0.1261444091796875,1.3102020263671874,-0.04643507639567058,0.01244354248046875,0.10646750293945798,0.011335329182163493,-0.311590576171875,0.07303466796875,3
-1.096929349263509,-1.0560127258300782,0.8363107910154107,0.699415739168822,-2.6888916015625,0.169415283203125,-0.7600083516438803,-1.190521240234375,0.8179788524384661,0.66908940303655,-2.0180084228515627,0.43194580078125,0.04368793741861979,0.1059356689453125,0.2613415127812295,0.06829938630278157,-0.5456771850585938,0.475775146484375,4
-0.6855575383504232,-0.4201995849609375,0.8537403884034215,0.728872650791225,-2.692449951171875,0.585882568359375,-0.10979020945231119,-0.1462890625,0.41735206538403025,0.17418274648031584,-0.9072540283203125,0.4154815673828125,-1.1058424453735352,-0.7147933959960937,1.3575259658956262,1.8428767480808532,-3.955609130859375,1.0147918701171874,4
-0.36098491414388023,-0.36573486328125004,0.06962248166054365,0.004847289952572736,-0.4838165283203125,-0.2150115966796875,0.21735861206054685,0.17373199462890626,0.1172593329030434,0.013749751152866755,-0.01453857421875,0.5019561767578125,-0.9667830861409504,-0.9082748413085937,0.1616958087874523,0.026145534579428337,-1.358514404296875,-0.7565460205078125,1
0.09722675577799476,0.09774475097656249,0.01073851005690376,0.00011531559824222316,0.0742218017578125,0.133428955078125,-0.13595246124267577,-0.1354827880859375,0.008299149579038387,6.887588373525305e-05,-0.15252685546875,-0.1146636962890625,-0.9773933919270834,-0.978924560546875,0.023108096769120748,0.0005339841362910488,-1.040789794921875,-0.920294189453125,0
-0.9000753631591796,-0.9177734375,0.08817858521046405,0.007775462889719069,-1.067694091796875,-0.7253753662109375,0.39907817586263017,0.393585205078125,0.06582310283677595,0.004332680867060781,0.2701416015625,0.5568450927734375,0.09304047393798828,0.115997314453125,0.05219950773657959,0.0027247886079412326,-0.0057037353515625,0.167889404296875,5
1.3027904841105142,1.1151245117187498,1.2994071043191333,1.688458822755035,-0.411444091796875,3.634735107421875,0.540998171488444,1.1706436157226563,1.0632553526075263,1.1305119448485552,-1.5074066162109374,1.63714599609375,-0.4444591217041015,-0.6653045654296875,0.6930325415895776,0.48029410370210956,-1.4362274169921876,0.6930908203125,4
-0.34216365814208993,-0.34198760986328125,0.003541479774836537,1.2542078995576249e-05,-0.34857177734375,-0.3331939697265625,-0.5497226460774739,-0.5497695922851562,0.002804455380577914,7.864969981652414e-06,-0.554443359375,-0.540753173828125,-0.7492735824584961,-0.74884033203125,0.003881050722657529,1.5062554711840529e-05,-0.7582305908203125,-0.74014892578125,0
-1.081243184407552,-1.0759063720703126,0.31709013668822045,0.10054615478495432,-1.626171875,-0.5903472900390625,0.484414586385091,0.49565277099609373,0.20858986044124178,0.04350972987889672,-0.082672119140625,0.8361907958984375,-0.1000813242594401,-0.11065521240234374,0.11599581838247623,0.01345502988222041,-0.3383026123046875,0.097564697265625,1
-0.6030583012898764,-0.644873046875,0.18906281872921568,0.03574474942583627,-0.9900054931640625,-0.301763916015625,0.732635398864746,0.7267562866210937,0.15006289389965988,0.022518872125540577,0.508258056640625,1.0784820556640624,-0.31961914571126304,-0.32790832519531254,0.09622523674736382,0.009259296187086217,-0.477783203125,-0.1861541748046875,1
-0.8473218943277994,-0.7670806884765625,0.2906564995433043,0.08448120072676685,-1.5539581298828125,-0.5033111572265625,0.5520716069539389,0.4900726318359375,0.39250400633564364,0.154059394989531,-0.0373199462890625,1.8175445556640626,-0.09965741475423177,-0.0282440185546875,0.19255887416258946,0.037078920018763964,-0.648394775390625,0.2234161376953125,3
-0.9053496907552083,-0.54893798828125,0.9767224823411401,0.9539868075106387,-3.456378173828125,0.3392120361328125,-0.5196351903279622,-0.5172683715820312,0.6695572710146411,0.44830693916857356,-1.8310638427734376,0.76881103515625,-0.36741706085205084,-0.5076324462890625,0.3906700820108846,0.1526231129783913,-0.9073272705078125,0.403778076171875,4
-0.5774721755981446,-0.580755615234375,0.05454316076564501,0.0029749563863069976,-0.6772430419921875,-0.4865997314453125,0.7538714650472005,0.7635299682617187,0.09013083972818177,0.00812356827010719,0.586444091796875,0.9315582275390625,0.03485853322347006,0.02927703857421875,0.10078212118277965,0.010157035950100484,-0.1679840087890625,0.226416015625,2
-0.15215952809651692,-0.10208740234375,0.12504612872962093,0.015636534310264925,-0.444622802734375,0.011724853515625,-0.09341436258951821,-0.0489654541015625,0.11221477573214063,0.012592155892614617,-0.35828857421875,0.0243682861328125,-1.0445848948160807,-1.0885391235351562,0.3016666331536289,0.09100275755824613,-1.466937255859375,-0.454144287109375,1
-0.19332807668050125,-0.10757598876953126,0.30776020842692514,0.09471634589098442,-1.0328369140625,0.170361328125,-0.27098950449625653,-0.25387420654296877,0.1920855880905424,0.036896873152089525,-0.572607421875,0.14951171875,-0.9293589782714844,-0.8019760131835938,0.6687068809115206,0.44716889257841463,-2.6382110595703123,0.0866363525390625,2
-0.34117467498779297,-0.3416717529296875,0.004084717353663006,1.6684915859315712e-05,-0.34976806640625,-0.3329803466796875,-0.5523528340657552,-0.5524536132812501,0.0022288216979496293,4.967646161251068e-06,-0.55716552734375,-0.5471282958984375,-0.7481239802042643,-0.7477874755859375,0.002981095636156472,8.886931191911162e-06,-0.7535491943359375,-0.7430763244628906,0
-0.6103871485392253,-0.6664840698242187,0.1558063231182861,0.024275610323639778,-0.8145050048828125,-0.119195556640625,0.8596509602864582,0.8048248291015625,0.14471674425273867,0.020942936067112568,0.7264404296875,1.25550537109375,0.08690649668375652,0.0742523193359375,0.08014133658191575,0.006422633829135906,-0.0410552978515625,0.2838653564453125,2
-0.8706067581176758,-0.8263412475585937,0.20188756261443114,0.04075858793839585,-1.267425537109375,-0.5494384765625,0.46648428853352863,0.4485382080078125,0.1269740481930155,0.01612240891452222,0.279547119140625,0.730035400390625,-0.06811750539143879,-0.067474365234375,0.09151506444719786,0.008375007020774778,-0.291168212890625,0.0561004638671875,1
-1.077118476867676,-1.2110275268554687,0.5356073847323055,0.28687527057977996,-1.8028778076171874,-0.17127685546875,-0.39395245361328113,-0.36421661376953124,0.21402863926007576,0.04580825842351964,-0.7948577880859375,-0.0440704345703125,0.06463463338216145,0.02481689453125,0.14875552116331986,0.022128205076570904,-0.0727264404296875,0.5930862426757812,2
-1.0033900349934897,-0.8922286987304688,0.3893143862476904,0.15156569133941586,-1.846533203125,-0.4073486328125,-0.5572616373697917,-0.587005615234375,0.167522160303554,0.028063674192769637,-0.8582183837890625,-0.288189697265625,-0.035587338765462245,-0.047430419921874994,0.09986316529002995,0.009972651781743842,-0.17486572265625,0.2133941650390625,2
0.26685562642415367,0.25904693603515627,0.021629516268307978,0.00046783597400099953,0.2334075927734375,0.3172607421875,-0.6551834055582682,-0.6549240112304688,0.010726376935587392,0.00011505516216430117,-0.6760650634765625,-0.6389434814453125,-0.7012960637410481,-0.7039031982421875,0.026178132653613528,0.0006852946292301868,-0.7563629150390625,-0.63739013671875,0
-0.9932128448486327,-0.90355224609375,0.5152083943254434,0.26543968958340164,-1.8863037109375,-0.08345947265625,0.4736600443522135,0.4256683349609375,0.32745644906573085,0.1072277260347376,-0.0887786865234375,1.0953094482421875,-0.3203256810506185,-0.30115928649902346,0.2517980894455633,0.06340227784843591,-0.711322021484375,0.2340789794921875,3
-0.9196169993082682,-1.0119857788085938,0.3453114273859845,0.11923998188334607,-1.3457061767578125,-0.1819854736328125,0.7134055074055989,0.76846923828125,0.226958480449621,0.05151015184800099,0.2236785888671875,1.0081695556640624,-0.1559103673299154,-0.12166137695312501,0.272109211957422,0.07404342323208922,-0.6208038330078125,0.1774749755859375,1
-1.18716623433431,-1.1737335205078125,1.3114968762965644,1.7200240565356462,-3.417669677734375,1.1347625732421875,0.6631661071777346,0.6229034423828125,0.4472565634967935,0.20003843359096127,-0.016619873046875,1.4367156982421876,-0.2904068806966146,-0.2146942138671875,0.3276011106408678,0.10732248769313008,-0.9248077392578125,0.2510162353515625,5
-0.6672009862263998,-0.7184890747070312,0.4192842511000169,0.175799283220502,-1.47177734375,-0.0967254638671875,-0.47958833567301434,-0.4512847900390625,0.15004908231625644,0.0225147271039507,-0.816058349609375,-0.190338134765625,-0.42316810099283847,-0.35972900390625,0.20684081763619003,0.042783123840407625,-0.9393768310546875,-0.093548583984375,2
0.24441041564941404,0.24497222900390625,0.006384449438948089,4.076119463848457e-05,0.232952880859375,0.2606689453125,-0.5754809239705403,-0.574981689453125,0.0038175861746004855,1.457396420050077e-05,-0.5835784912109375,-0.5685150146484375,-0.7789748865763346,-0.77808837890625,0.008589016928423116,7.377121179673886e-05,-0.8050079345703125,-0.76397705078125,0
